accepted,benchmark,branch,fallback,final_max_g,hds_gap_percent,hds_gap_qualified286_percent,mean_corrected_segments,mean_hds_objective_change,mean_hds_seconds,mean_inference_seconds,mean_total_seconds,method,nominal_gap_percent,nominal_violation_rate_percent,post_hds_violation_rate_percent,qualified_reference_samples,samples,seed,source_checkpoint,source_metadata_rows
400,penicillin,S-u+K,0,-1.058957360150492e-05,0.39291912415125974,,2.33,0.0018386570637876046,0.08373895774994708,2.046999998128741e-06,0.08374100474994524,linear_cosine,0.15493286085536984,94.25,0.0,,400,20260771,C:\Users\admin\Desktop\深度学习+CBF\kkt_collocation\results\multiseed10_penicillin_k10_cpu_20260803_v1\linear_cosine\penicillin\seed20260771\S-u+K.pth,C:\Users\admin\Desktop\深度学习+CBF\kkt_collocation\results\multiseed30_penicillin_k10_refined_lambda_cached_margin1e6_20260804_v1\linear_cosine\penicillin\seed20260771\test_per_sample_S-u+K.csv
400,penicillin,S-u+K,0,-1.2640246480177808e-05,0.37063740390693045,,1.8525,0.0021899542875415436,0.08391933925008743,2.10049999623152e-06,0.08392143975008366,linear_cosine,0.08724433921720985,94.25,0.0,,400,20260772,C:\Users\admin\Desktop\深度学习+CBF\kkt_collocation\results\multiseed10_penicillin_k10_cpu_20260803_v1\linear_cosine\penicillin\seed20260772\S-u+K.pth,C:\Users\admin\Desktop\深度学习+CBF\kkt_collocation\results\multiseed30_penicillin_k10_refined_lambda_cached_margin1e6_20260804_v1\linear_cosine\penicillin\seed20260772\test_per_sample_S-u+K.csv
400,penicillin,S-u+K,0,-6.25857056152368e-06,0.36040160970589963,,2.0825,0.0019803919327514583,0.0831587000000036,2.065999997284962e-06,0.08316076600000087,linear_cosine,0.10411808803443842,90.5,0.0,,400,20260773,C:\Users\admin\Desktop\深度学习+CBF\kkt_collocation\results\multiseed10_penicillin_k10_cpu_20260803_v1\linear_cosine\penicillin\seed20260773\S-u+K.pth,C:\Users\admin\Desktop\深度学习+CBF\kkt_collocation\results\multiseed30_penicillin_k10_refined_lambda_cached_margin1e6_20260804_v1\linear_cosine\penicillin\seed20260773\test_per_sample_S-u+K.csv
400,penicillin,S-u+K,0,-1.062192328926681e-05,0.3209410860909172,,1.88,0.0016570060063225336,0.08124635200001648,1.977250003619702e-06,0.08124832925002011,linear_cosine,0.10650024947600481,88.5,0.0,,400,20260774,C:\Users\admin\Desktop\深度学习+CBF\kkt_collocation\results\multiseed10_penicillin_k10_cpu_20260803_v1\linear_cosine\penicillin\seed20260774\S-u+K.pth,C:\Users\admin\Desktop\深度学习+CBF\kkt_collocation\results\multiseed30_penicillin_k10_refined_lambda_cached_margin1e6_20260804_v1\linear_cosine\penicillin\seed20260774\test_per_sample_S-u+K.csv
400,penicillin,S-u+K,0,-8.600390885904474e-06,0.21374596697112822,,1.475,0.0008386193395512787,0.07158481974994174,2.0835000032093376e-06,0.07158690324994495,linear_cosine,0.10520366806478144,84.0,0.0,,400,20260775,C:\Users\admin\Desktop\深度学习+CBF\kkt_collocation\results\multiseed10_penicillin_k10_cpu_20260803_v1\linear_cosine\penicillin\seed20260775\S-u+K.pth,C:\Users\admin\Desktop\深度学习+CBF\kkt_collocation\results\multiseed30_penicillin_k10_refined_lambda_cached_margin1e6_20260804_v1\linear_cosine\penicillin\seed20260775\test_per_sample_S-u+K.csv
400,penicillin,S-u+K,0,-5.0399614549390126e-05,0.2807341815359965,,1.795,0.0012715177700071195,0.07300736250001137,2.072999996016734e-06,0.07300943550000737,linear_cosine,0.11617655067990573,93.75,0.0,,400,20260776,C:\Users\admin\Desktop\深度学习+CBF\kkt_collocation\results\multiseed10_penicillin_k10_cpu_20260803_v1\linear_cosine\penicillin\seed20260776\S-u+K.pth,C:\Users\admin\Desktop\深度学习+CBF\kkt_collocation\results\multiseed30_penicillin_k10_refined_lambda_cached_margin1e6_20260804_v1\linear_cosine\penicillin\seed20260776\test_per_sample_S-u+K.csv
400,penicillin,S-u+K,0,-2.0233599602736962e-05,0.2927706088847487,,1.3375,0.0014518003309356197,0.07204495450009744,1.5555000027234201e-06,0.07204651000010015,linear_cosine,0.10482116564930628,85.0,0.0,,400,20260777,C:\Users\admin\Desktop\深度学习+CBF\kkt_collocation\results\multiseed10_penicillin_k10_cpu_20260803_v1\linear_cosine\penicillin\seed20260777\S-u+K.pth,C:\Users\admin\Desktop\深度学习+CBF\kkt_collocation\results\multiseed30_penicillin_k10_refined_lambda_cached_margin1e6_20260804_v1\linear_cosine\penicillin\seed20260777\test_per_sample_S-u+K.csv
400,penicillin,S-u+K,0,-1.7993796905368953e-05,0.27882928352724035,,1.825,0.001425019360769381,0.07254763999987518,2.160000003641472e-06,0.07254979999987882,linear_cosine,0.09440377146314252,86.5,0.0,,400,20260778,C:\Users\admin\Desktop\深度学习+CBF\kkt_collocation\results\multiseed10_penicillin_k10_cpu_20260803_v1\linear_cosine\penicillin\seed20260778\S-u+K.pth,C:\Users\admin\Desktop\深度学习+CBF\kkt_collocation\results\multiseed30_penicillin_k10_refined_lambda_cached_margin1e6_20260804_v1\linear_cosine\penicillin\seed20260778\test_per_sample_S-u+K.csv
400,penicillin,S-u+K,0,-1.4264164492960862e-05,0.3590839547362625,,2.0725,0.0016070249447074402,0.07436422824998772,4.194250004729837e-06,0.07436842249999247,linear_cosine,0.15109563947182092,100.0,0.0,,400,20260779,C:\Users\admin\Desktop\深度学习+CBF\kkt_collocation\results\multiseed10_penicillin_k10_cpu_20260803_v1\linear_cosine\penicillin\seed20260779\S-u+K.pth,C:\Users\admin\Desktop\深度学习+CBF\kkt_collocation\results\multiseed30_penicillin_k10_refined_lambda_cached_margin1e6_20260804_v1\linear_cosine\penicillin\seed20260779\test_per_sample_S-u+K.csv
400,penicillin,S-u+K,0,-2.8121646410972367e-06,0.29226223887778835,,2.025,0.001526234080593277,0.07526722100004918,2.2787500074628037e-06,0.07526949975005665,linear_cosine,0.09473822224526685,100.0,0.0,,400,20260780,C:\Users\admin\Desktop\深度学习+CBF\kkt_collocation\results\multiseed10_penicillin_k10_cpu_20260803_v1\linear_cosine\penicillin\seed20260780\S-u+K.pth,C:\Users\admin\Desktop\深度学习+CBF\kkt_collocation\results\multiseed30_penicillin_k10_refined_lambda_cached_margin1e6_20260804_v1\linear_cosine\penicillin\seed20260780\test_per_sample_S-u+K.csv
400,penicillin,S-u+K,0,-1.3242304387539594e-05,0.35277095318643903,,1.9975,0.0018942605701096596,0.07460367499993481,3.736749995368882e-06,0.0746074117499302,linear_cosine,0.10766690807200432,89.5,0.0,,400,20260781,C:\Users\admin\Desktop\深度学习+CBF\kkt_collocation\results\multiseed10_penicillin_k10_cpu_20260803_v1\linear_cosine\penicillin\seed20260781\S-u+K.pth,C:\Users\admin\Desktop\深度学习+CBF\kkt_collocation\results\multiseed30_penicillin_k10_refined_lambda_cached_margin1e6_20260804_v1\linear_cosine\penicillin\seed20260781\test_per_sample_S-u+K.csv
400,penicillin,S-u+K,0,-1.4161013395297406e-05,0.3356142855047735,,1.9475,0.0014578029955680779,0.07358192799998506,1.5362500016635743e-06,0.07358346424998671,linear_cosine,0.1469498433184413,85.25,0.0,,400,20260782,C:\Users\admin\Desktop\深度学习+CBF\kkt_collocation\results\multiseed10_penicillin_k10_cpu_20260803_v1\linear_cosine\penicillin\seed20260782\S-u+K.pth,C:\Users\admin\Desktop\深度学习+CBF\kkt_collocation\results\multiseed30_penicillin_k10_refined_lambda_cached_margin1e6_20260804_v1\linear_cosine\penicillin\seed20260782\test_per_sample_S-u+K.csv
400,penicillin,S-u+K,0,-1.4234981893401777e-05,0.33835524948586926,,2.165,0.0014908157862841837,0.07192482750007911,2.236999998785904e-06,0.07192706450007791,linear_cosine,0.14541996611152508,91.0,0.0,,400,20260783,C:\Users\admin\Desktop\深度学习+CBF\kkt_collocation\results\multiseed10_penicillin_k10_cpu_20260803_v1\linear_cosine\penicillin\seed20260783\S-u+K.pth,C:\Users\admin\Desktop\深度学习+CBF\kkt_collocation\results\multiseed30_penicillin_k10_refined_lambda_cached_margin1e6_20260804_v1\linear_cosine\penicillin\seed20260783\test_per_sample_S-u+K.csv
400,penicillin,S-u+K,0,-1.7278839271051005e-06,0.3199928056060908,,2.095,0.001272399662553011,0.07316074975008632,2.3382499966828614e-06,0.07316308800008303,linear_cosine,0.1553114581168462,94.75,0.0,,400,20260784,C:\Users\admin\Desktop\深度学习+CBF\kkt_collocation\results\multiseed10_penicillin_k10_cpu_20260803_v1\linear_cosine\penicillin\seed20260784\S-u+K.pth,C:\Users\admin\Desktop\深度学习+CBF\kkt_collocation\results\multiseed30_penicillin_k10_refined_lambda_cached_margin1e6_20260804_v1\linear_cosine\penicillin\seed20260784\test_per_sample_S-u+K.csv
400,penicillin,S-u+K,0,-7.122245033186481e-07,0.3082886245125046,,1.8325,0.0014588613138278258,0.07209614500001407,2.417750001768582e-06,0.07209856275001585,linear_cosine,0.11945214379584933,90.25,0.0,,400,20260785,C:\Users\admin\Desktop\深度学习+CBF\kkt_collocation\results\multiseed10_penicillin_k10_cpu_20260803_v1\linear_cosine\penicillin\seed20260785\S-u+K.pth,C:\Users\admin\Desktop\深度学习+CBF\kkt_collocation\results\multiseed30_penicillin_k10_refined_lambda_cached_margin1e6_20260804_v1\linear_cosine\penicillin\seed20260785\test_per_sample_S-u+K.csv
400,penicillin,S-u+K,0,-4.247838735871312e-06,0.2280087788406884,,1.6575,0.001098307069444284,0.06969051375001073,2.462000002196873e-06,0.06969297575001292,linear_cosine,0.08585739480358334,94.25,0.0,,400,20260786,C:\Users\admin\Desktop\深度学习+CBF\kkt_collocation\results\multiseed10_penicillin_k10_cpu_20260803_v1\linear_cosine\penicillin\seed20260786\S-u+K.pth,C:\Users\admin\Desktop\深度学习+CBF\kkt_collocation\results\multiseed30_penicillin_k10_refined_lambda_cached_margin1e6_20260804_v1\linear_cosine\penicillin\seed20260786\test_per_sample_S-u+K.csv
400,penicillin,S-u+K,0,-3.324702905549426e-05,0.42491665603033946,,2.61,0.0021411431204651104,0.0781087650000336,2.299249999850872e-06,0.07811106425003345,linear_cosine,0.14781877342950872,100.0,0.0,,400,20260787,C:\Users\admin\Desktop\深度学习+CBF\kkt_collocation\results\multiseed10_penicillin_k10_cpu_20260803_v1\linear_cosine\penicillin\seed20260787\S-u+K.pth,C:\Users\admin\Desktop\深度学习+CBF\kkt_collocation\results\multiseed30_penicillin_k10_refined_lambda_cached_margin1e6_20260804_v1\linear_cosine\penicillin\seed20260787\test_per_sample_S-u+K.csv
400,penicillin,S-u+K,0,-1.0103400699068565e-05,0.236724906140085,,1.6375,0.0011377039773976477,0.0714304560000437,1.7920000027515926e-06,0.07143224800004644,linear_cosine,0.0894594737887455,90.75,0.0,,400,20260788,C:\Users\admin\Desktop\深度学习+CBF\kkt_collocation\results\multiseed10_penicillin_k10_cpu_20260803_v1\linear_cosine\penicillin\seed20260788\S-u+K.pth,C:\Users\admin\Desktop\深度学习+CBF\kkt_collocation\results\multiseed30_penicillin_k10_refined_lambda_cached_margin1e6_20260804_v1\linear_cosine\penicillin\seed20260788\test_per_sample_S-u+K.csv
400,penicillin,S-u+K,0,-5.515279037748844e-06,0.30517009117077365,,2.0625,0.0012560709935085222,0.07285511174998646,1.7997499980992875e-06,0.07285691149998458,linear_cosine,0.1426134455685828,97.25,0.0,,400,20260789,C:\Users\admin\Desktop\深度学习+CBF\kkt_collocation\results\multiseed10_penicillin_k10_cpu_20260803_v1\linear_cosine\penicillin\seed20260789\S-u+K.pth,C:\Users\admin\Desktop\深度学习+CBF\kkt_collocation\results\multiseed30_penicillin_k10_refined_lambda_cached_margin1e6_20260804_v1\linear_cosine\penicillin\seed20260789\test_per_sample_S-u+K.csv
400,penicillin,S-u+K,0,-1.2319565427021395e-05,0.370037474138035,,2.04,0.0020053167865559073,0.07436145324991231,2.737999993769335e-06,0.07436419124990606,linear_cosine,0.11048030889054647,92.0,0.0,,400,20260790,C:\Users\admin\Desktop\深度学习+CBF\kkt_collocation\results\multiseed10_penicillin_k10_cpu_20260803_v1\linear_cosine\penicillin\seed20260790\S-u+K.pth,C:\Users\admin\Desktop\深度学习+CBF\kkt_collocation\results\multiseed30_penicillin_k10_refined_lambda_cached_margin1e6_20260804_v1\linear_cosine\penicillin\seed20260790\test_per_sample_S-u+K.csv
400,penicillin,S-u+K,0,-5.313307457344152e-06,0.372491991993822,,2.4475,0.0018082503374741842,0.10244732275004026,2.2329999956127726e-06,0.10244955575003586,linear_cosine,0.13849948887028463,100.0,0.0,,400,20260791,C:\Users\admin\Desktop\深度学习+CBF\kkt_collocation\results\multiseed_penicillin_k10_cpu_seeds21_30_20260803_v1\linear_cosine\penicillin\seed20260791\S-u+K.pth,C:\Users\admin\Desktop\深度学习+CBF\kkt_collocation\results\multiseed30_penicillin_k10_refined_lambda_cached_margin1e6_20260804_v1\linear_cosine\penicillin\seed20260791\test_per_sample_S-u+K.csv
400,penicillin,S-u+K,0,-3.880247462229036e-06,0.3128766564489,,1.8,0.001496874319226908,0.09809826749999956,2.8042499980074353e-06,0.09810107174999758,linear_cosine,0.1191756522101603,91.75,0.0,,400,20260792,C:\Users\admin\Desktop\深度学习+CBF\kkt_collocation\results\multiseed_penicillin_k10_cpu_seeds21_30_20260803_v1\linear_cosine\penicillin\seed20260792\S-u+K.pth,C:\Users\admin\Desktop\深度学习+CBF\kkt_collocation\results\multiseed30_penicillin_k10_refined_lambda_cached_margin1e6_20260804_v1\linear_cosine\penicillin\seed20260792\test_per_sample_S-u+K.csv
400,penicillin,S-u+K,0,-1.2533662314684335e-06,0.2783883804792856,,1.83,0.001159878119124165,0.09701646799993796,2.1285000002535526e-06,0.09701859649993821,linear_cosine,0.12826182905356687,89.5,0.0,,400,20260793,C:\Users\admin\Desktop\深度学习+CBF\kkt_collocation\results\multiseed_penicillin_k10_cpu_seeds21_30_20260803_v1\linear_cosine\penicillin\seed20260793\S-u+K.pth,C:\Users\admin\Desktop\深度学习+CBF\kkt_collocation\results\multiseed30_penicillin_k10_refined_lambda_cached_margin1e6_20260804_v1\linear_cosine\penicillin\seed20260793\test_per_sample_S-u+K.csv
400,penicillin,S-u+K,0,-2.6124915372849333e-05,0.30644928242794445,,1.915,0.001556932695795428,0.09771167900010369,2.0577499981300214e-06,0.09771373675010185,linear_cosine,0.10492816974403647,91.5,0.0,,400,20260794,C:\Users\admin\Desktop\深度学习+CBF\kkt_collocation\results\multiseed_penicillin_k10_cpu_seeds21_30_20260803_v1\linear_cosine\penicillin\seed20260794\S-u+K.pth,C:\Users\admin\Desktop\深度学习+CBF\kkt_collocation\results\multiseed30_penicillin_k10_refined_lambda_cached_margin1e6_20260804_v1\linear_cosine\penicillin\seed20260794\test_per_sample_S-u+K.csv
400,penicillin,S-u+K,0,-6.1905270070106155e-06,0.36038048221662367,,2.07,0.0018272802033711675,0.09917532424995443,1.583250004841829e-06,0.09917690749995928,linear_cosine,0.12393596658206651,90.0,0.0,,400,20260795,C:\Users\admin\Desktop\深度学习+CBF\kkt_collocation\results\multiseed_penicillin_k10_cpu_seeds21_30_20260803_v1\linear_cosine\penicillin\seed20260795\S-u+K.pth,C:\Users\admin\Desktop\深度学习+CBF\kkt_collocation\results\multiseed30_penicillin_k10_refined_lambda_cached_margin1e6_20260804_v1\linear_cosine\penicillin\seed20260795\test_per_sample_S-u+K.csv
400,penicillin,S-u+K,0,-2.0394500178211317e-05,0.22386896552301255,,1.68,0.0009842211637429996,0.09478631375010081,3.6042500050825766e-06,0.0947899180001059,linear_cosine,0.09649035470445518,86.75,0.0,,400,20260796,C:\Users\admin\Desktop\深度学习+CBF\kkt_collocation\results\multiseed_penicillin_k10_cpu_seeds21_30_20260803_v1\linear_cosine\penicillin\seed20260796\S-u+K.pth,C:\Users\admin\Desktop\深度学习+CBF\kkt_collocation\results\multiseed30_penicillin_k10_refined_lambda_cached_margin1e6_20260804_v1\linear_cosine\penicillin\seed20260796\test_per_sample_S-u+K.csv
400,penicillin,S-u+K,0,-4.820066434635395e-05,0.3253168454131341,,2.0975,0.0015092726205634891,0.09827535524999803,1.9627499932539653e-06,0.09827731799999126,linear_cosine,0.1299828301706844,97.0,0.0,,400,20260797,C:\Users\admin\Desktop\深度学习+CBF\kkt_collocation\results\multiseed_penicillin_k10_cpu_seeds21_30_20260803_v1\linear_cosine\penicillin\seed20260797\S-u+K.pth,C:\Users\admin\Desktop\深度学习+CBF\kkt_collocation\results\multiseed30_penicillin_k10_refined_lambda_cached_margin1e6_20260804_v1\linear_cosine\penicillin\seed20260797\test_per_sample_S-u+K.csv
400,penicillin,S-u+K,0,-1.8352315950265208e-07,0.29748359519281636,,1.945,0.0014526872439963587,0.09714764499997727,1.5307499961636494e-06,0.09714917574997343,linear_cosine,0.10946581952158388,92.0,0.0,,400,20260798,C:\Users\admin\Desktop\深度学习+CBF\kkt_collocation\results\multiseed_penicillin_k10_cpu_seeds21_30_20260803_v1\linear_cosine\penicillin\seed20260798\S-u+K.pth,C:\Users\admin\Desktop\深度学习+CBF\kkt_collocation\results\multiseed30_penicillin_k10_refined_lambda_cached_margin1e6_20260804_v1\linear_cosine\penicillin\seed20260798\test_per_sample_S-u+K.csv
400,penicillin,S-u+K,0,-3.237211945089635e-05,0.38899333854919094,,2.4225,0.0016187608090061582,0.08742751100006899,2.080249996652128e-06,0.08742959125006566,linear_cosine,0.17951130253354866,99.25,0.0,,400,20260799,C:\Users\admin\Desktop\深度学习+CBF\kkt_collocation\results\multiseed_penicillin_k10_cpu_seeds21_30_20260803_v1\linear_cosine\penicillin\seed20260799\S-u+K.pth,C:\Users\admin\Desktop\深度学习+CBF\kkt_collocation\results\multiseed30_penicillin_k10_refined_lambda_cached_margin1e6_20260804_v1\linear_cosine\penicillin\seed20260799\test_per_sample_S-u+K.csv
400,penicillin,S-u+K,0,-1.6099300305438824e-05,0.2744386658660143,,1.9525,0.0013136579669512651,0.08620758824995392,2.078500001516659e-06,0.08620966674995544,linear_cosine,0.10442242363647736,85.5,0.0,,400,20260800,C:\Users\admin\Desktop\深度学习+CBF\kkt_collocation\results\multiseed_penicillin_k10_cpu_seeds21_30_20260803_v1\linear_cosine\penicillin\seed20260800\S-u+K.pth,C:\Users\admin\Desktop\深度学习+CBF\kkt_collocation\results\multiseed30_penicillin_k10_refined_lambda_cached_margin1e6_20260804_v1\linear_cosine\penicillin\seed20260800\test_per_sample_S-u+K.csv
400,penicillin,S-u+K,0,-4.420249895131789e-05,0.44553526357558265,,2.52,0.0024112463224555247,0.09468092625004829,1.8974999966303586e-06,0.09468282375004494,standard_pcgrad,0.13343466451679578,98.0,0.0,,400,20260771,C:\Users\admin\Desktop\深度学习+CBF\kkt_collocation\results\multiseed10_penicillin_k10_cpu_20260803_v1\standard_pcgrad\penicillin\seed20260771\S-u+K.pth,C:\Users\admin\Desktop\深度学习+CBF\kkt_collocation\results\multiseed30_penicillin_k10_refined_lambda_cached_margin1e6_20260804_v1\standard_pcgrad\penicillin\seed20260771\test_per_sample_S-u+K.csv
400,penicillin,S-u+K,0,-2.2966505526023084e-05,0.38327554519365314,,1.865,0.002283390881974424,0.09281047949979439,1.574750003783265e-06,0.09281205424979815,standard_pcgrad,0.08780186997029739,94.5,0.0,,400,20260772,C:\Users\admin\Desktop\深度学习+CBF\kkt_collocation\results\multiseed10_penicillin_k10_cpu_20260803_v1\standard_pcgrad\penicillin\seed20260772\S-u+K.pth,C:\Users\admin\Desktop\深度学习+CBF\kkt_collocation\results\multiseed30_penicillin_k10_refined_lambda_cached_margin1e6_20260804_v1\standard_pcgrad\penicillin\seed20260772\test_per_sample_S-u+K.csv
400,penicillin,S-u+K,0,-3.284506611084259e-05,0.3305144714342474,,2.095,0.0017114616981176612,0.09849079850006091,1.5967500075930725e-06,0.09849239525006849,standard_pcgrad,0.10903386541276133,91.0,0.0,,400,20260773,C:\Users\admin\Desktop\深度学习+CBF\kkt_collocation\results\multiseed10_penicillin_k10_cpu_20260803_v1\standard_pcgrad\penicillin\seed20260773\S-u+K.pth,C:\Users\admin\Desktop\深度学习+CBF\kkt_collocation\results\multiseed30_penicillin_k10_refined_lambda_cached_margin1e6_20260804_v1\standard_pcgrad\penicillin\seed20260773\test_per_sample_S-u+K.csv
400,penicillin,S-u+K,0,-2.0712980715986706e-05,0.28415894531150776,,1.7075,0.0013186742160482454,0.0896632769999087,3.725249998751678e-06,0.08966700224990744,standard_pcgrad,0.11350384947568874,84.25,0.0,,400,20260774,C:\Users\admin\Desktop\深度学习+CBF\kkt_collocation\results\multiseed10_penicillin_k10_cpu_20260803_v1\standard_pcgrad\penicillin\seed20260774\S-u+K.pth,C:\Users\admin\Desktop\深度学习+CBF\kkt_collocation\results\multiseed30_penicillin_k10_refined_lambda_cached_margin1e6_20260804_v1\standard_pcgrad\penicillin\seed20260774\test_per_sample_S-u+K.csv
400,penicillin,S-u+K,0,-1.54545778897619e-05,0.2262706343029073,,1.5525,0.0008992054178831177,0.09337531899992428,2.1072499930596683e-06,0.09337742624991734,standard_pcgrad,0.1098867697123239,91.0,0.0,,400,20260775,C:\Users\admin\Desktop\深度学习+CBF\kkt_collocation\results\multiseed10_penicillin_k10_cpu_20260803_v1\standard_pcgrad\penicillin\seed20260775\S-u+K.pth,C:\Users\admin\Desktop\深度学习+CBF\kkt_collocation\results\multiseed30_penicillin_k10_refined_lambda_cached_margin1e6_20260804_v1\standard_pcgrad\penicillin\seed20260775\test_per_sample_S-u+K.csv
400,penicillin,S-u+K,0,-5.935244419441599e-06,0.26535740989811474,,1.7875,0.0011420606192362901,0.09595517675001247,1.502249997429317e-06,0.0959566790000099,standard_pcgrad,0.11755124714167606,95.75,0.0,,400,20260776,C:\Users\admin\Desktop\深度学习+CBF\kkt_collocation\results\multiseed10_penicillin_k10_cpu_20260803_v1\standard_pcgrad\penicillin\seed20260776\S-u+K.pth,C:\Users\admin\Desktop\深度学习+CBF\kkt_collocation\results\multiseed30_penicillin_k10_refined_lambda_cached_margin1e6_20260804_v1\standard_pcgrad\penicillin\seed20260776\test_per_sample_S-u+K.csv
400,penicillin,S-u+K,0,-7.971254268435146e-06,0.37056413248519515,,1.53,0.002090594424884369,0.08582996299992374,2.0800000038434522e-06,0.08583204299992754,standard_pcgrad,0.09991403678238302,86.0,0.0,,400,20260777,C:\Users\admin\Desktop\深度学习+CBF\kkt_collocation\results\multiseed10_penicillin_k10_cpu_20260803_v1\standard_pcgrad\penicillin\seed20260777\S-u+K.pth,C:\Users\admin\Desktop\深度学习+CBF\kkt_collocation\results\multiseed30_penicillin_k10_refined_lambda_cached_margin1e6_20260804_v1\standard_pcgrad\penicillin\seed20260777\test_per_sample_S-u+K.csv
400,penicillin,S-u+K,0,-1.875349549262939e-06,0.26893734515745477,,1.7425,0.0013337002221878893,0.07954751425000722,8.406999995713704e-06,0.07955592125000294,standard_pcgrad,0.09633072023568398,85.0,0.0,,400,20260778,C:\Users\admin\Desktop\深度学习+CBF\kkt_collocation\results\multiseed10_penicillin_k10_cpu_20260803_v1\standard_pcgrad\penicillin\seed20260778\S-u+K.pth,C:\Users\admin\Desktop\深度学习+CBF\kkt_collocation\results\multiseed30_penicillin_k10_refined_lambda_cached_margin1e6_20260804_v1\standard_pcgrad\penicillin\seed20260778\test_per_sample_S-u+K.csv
400,penicillin,S-u+K,0,-1.0081895008784425e-05,0.3483212095908923,,1.95,0.0017520640470680565,0.08102864074990065,1.49049999890849e-06,0.08103013124989956,standard_pcgrad,0.12156419657897971,88.0,0.0,,400,20260779,C:\Users\admin\Desktop\深度学习+CBF\kkt_collocation\results\multiseed10_penicillin_k10_cpu_20260803_v1\standard_pcgrad\penicillin\seed20260779\S-u+K.pth,C:\Users\admin\Desktop\深度学习+CBF\kkt_collocation\results\multiseed30_penicillin_k10_refined_lambda_cached_margin1e6_20260804_v1\standard_pcgrad\penicillin\seed20260779\test_per_sample_S-u+K.csv
400,penicillin,S-u+K,0,-1.1412528256038446e-05,0.28814111569527834,,2.0,0.0014507889319472003,0.08119460675001391,5.334500001481502e-06,0.08119994125001542,standard_pcgrad,0.10037949086564671,99.0,0.0,,400,20260780,C:\Users\admin\Desktop\深度学习+CBF\kkt_collocation\results\multiseed10_penicillin_k10_cpu_20260803_v1\standard_pcgrad\penicillin\seed20260780\S-u+K.pth,C:\Users\admin\Desktop\深度学习+CBF\kkt_collocation\results\multiseed30_penicillin_k10_refined_lambda_cached_margin1e6_20260804_v1\standard_pcgrad\penicillin\seed20260780\test_per_sample_S-u+K.csv
400,penicillin,S-u+K,0,-6.030026371839359e-06,0.40066600020115756,,2.17,0.002252108672025624,0.08209934099977545,9.615500002837508e-06,0.08210895649977833,standard_pcgrad,0.10916737396643517,95.25,0.0,,400,20260781,C:\Users\admin\Desktop\深度学习+CBF\kkt_collocation\results\multiseed10_penicillin_k10_cpu_20260803_v1\standard_pcgrad\penicillin\seed20260781\S-u+K.pth,C:\Users\admin\Desktop\深度学习+CBF\kkt_collocation\results\multiseed30_penicillin_k10_refined_lambda_cached_margin1e6_20260804_v1\standard_pcgrad\penicillin\seed20260781\test_per_sample_S-u+K.csv
400,penicillin,S-u+K,0,-3.984029378345522e-06,0.3789170215200105,,2.09,0.0019241631916917343,0.07444459349989302,7.720749999862166e-06,0.0744523142498929,standard_pcgrad,0.12990048762246026,85.5,0.0,,400,20260782,C:\Users\admin\Desktop\深度学习+CBF\kkt_collocation\results\multiseed10_penicillin_k10_cpu_20260803_v1\standard_pcgrad\penicillin\seed20260782\S-u+K.pth,C:\Users\admin\Desktop\深度学习+CBF\kkt_collocation\results\multiseed30_penicillin_k10_refined_lambda_cached_margin1e6_20260804_v1\standard_pcgrad\penicillin\seed20260782\test_per_sample_S-u+K.csv
400,penicillin,S-u+K,0,-4.347467235543689e-06,0.39831512741395503,,2.45,0.002127765016048443,0.07570289324997248,6.1952499981998675e-06,0.0757090884999707,standard_pcgrad,0.12289798616577899,97.0,0.0,,400,20260783,C:\Users\admin\Desktop\深度学习+CBF\kkt_collocation\results\multiseed10_penicillin_k10_cpu_20260803_v1\standard_pcgrad\penicillin\seed20260783\S-u+K.pth,C:\Users\admin\Desktop\深度学习+CBF\kkt_collocation\results\multiseed30_penicillin_k10_refined_lambda_cached_margin1e6_20260804_v1\standard_pcgrad\penicillin\seed20260783\test_per_sample_S-u+K.csv
400,penicillin,S-u+K,0,-7.266864238464343e-06,0.3754895894864925,,2.09,0.0018355067221544493,0.076162054000024,2.0865000078629237e-06,0.07616414050003187,standard_pcgrad,0.13794056826969067,95.0,0.0,,400,20260784,C:\Users\admin\Desktop\深度学习+CBF\kkt_collocation\results\multiseed10_penicillin_k10_cpu_20260803_v1\standard_pcgrad\penicillin\seed20260784\S-u+K.pth,C:\Users\admin\Desktop\深度学习+CBF\kkt_collocation\results\multiseed30_penicillin_k10_refined_lambda_cached_margin1e6_20260804_v1\standard_pcgrad\penicillin\seed20260784\test_per_sample_S-u+K.csv
400,penicillin,S-u+K,0,-2.0002838204580264e-05,0.31152827591968163,,1.7625,0.0014916956728853942,0.125027775499957,2.0097499964322203e-06,0.12502978524995342,standard_pcgrad,0.11845279495997346,91.5,0.0,,400,20260785,C:\Users\admin\Desktop\深度学习+CBF\kkt_collocation\results\multiseed10_penicillin_k10_cpu_20260803_v1\standard_pcgrad\penicillin\seed20260785\S-u+K.pth,C:\Users\admin\Desktop\深度学习+CBF\kkt_collocation\results\multiseed30_penicillin_k10_refined_lambda_cached_margin1e6_20260804_v1\standard_pcgrad\penicillin\seed20260785\test_per_sample_S-u+K.csv
